NC_001396.1_28_0/1,1930276,-1367.6
NC_001396.1_29_0/1,1863,-1357.72
NC_001396.1_30_0/1,1930276,-1340.61
NC_001396.1_31_0/1,46125,-1367.82
NC_001396.1_0_1/1,2843939,-1387.51
NC_001396.1_1_1/1,2169834,-1388.57
NC_001396.1_2_1/1,1930276,-1365.32
NC_001396.1_3_1/1,458033,-1317.63
NC_001396.1_4_1/1,562,-1333.01
NC_001396.1_5_1/1,33943,-1362.49
NC_001396.1_6_1/1,256618,-1293.18
NC_001396.1_7_1/1,458033,-1330.24
NC_001396.1_8_1/1,1930276,-1354.66
NC_001396.1_9_1/1,2291597,-1334.22
NC_001396.1_10_1/1,458033,-1354.37
NC_001396.1_11_1/1,1863,-1335.43
NC_001396.1_12_1/1,2291597,-1350.45
NC_001396.1_13_1/1,1863,-1359.48
NC_001396.1_14_1/1,256618,-1356.17
NC_001396.1_15_1/1,1930276,-1357.48
NC_001396.1_16_1/1,1675686,-1325.71
NC_001396.1_17_1/1,1863,-1368.43
10862,sequence contains no valid kmers,
NC_001396.1_0_0/2,1863,-1361.35
NC_001396.1_1_0/2,2845970,-1371.42
NC_001396.1_2_0/2,1930276,-1368.33
NC_001396.1_3_0/2,82983,-1364.87
NC_001396.1_4_0/2,42838,-1345.43
NC_001396.1_5_0/2,256618,-1283.39
NC_001396.1_6_0/2,84110,-1324.44
NC_001396.1_7_0/2,84110,-1350.73
NC_001396.1_8_0/2,1930276,-1365.5
NC_001396.1_9_0/2,2596890,-1373.79
NC_001396.1_10_0/2,458033,-1364.48
NC_001396.1_11_0/2,2596890,-1364.81
NC_001396.1_12_0/2,205869,-1387.6
NC_001396.1_13_0/2,80884,-1377.73
NC_001396.1_14_0/2,1678128,-1343.51
NC_001396.1_15_0/2,2268449,-1323.84
NC_001396.1_16_0/2,2778876,-1357.52
NC_001396.1_17_0/2,205879,-1379.15
NC_001396.1_18_0/2,41764,-1387.75
NC_001396.1_19_0/2,146786,-1337.86
NC_001396.1_20_0/2,2846661,-1386.6
NC_001396.1_21_0/2,562,-1345.02
NC_001396.1_22_0/2,458033,-1371.06
NC_001396.1_23_0/2,1930276,-1342.27
NC_001396.1_24_0/2,2507290,-1382.12
NC_001396.1_25_0/2,80884,-1372.84
NC_001396.1_26_0/2,1930276,-1337.07
NC_001396.1_27_0/2,84110,-1364.84
NC_001396.1_28_0/2,2955497,-1370.22
NC_001396.1_29_0/2,458033,-1361.76
NC_001396.1_30_0/2,1678128,-1364.85
NC_001396.1_31_0/2,458033,-1331.87
NC_001396.1_0_1/2,2778876,-1344.02
NC_001396.1_1_1/2,2291597,-1325.66
NC_001396.1_2_1/2,256618,-1363.17
NC_001396.1_3_1/2,1930276,-1375.77
NC_001396.1_4_1/2,1678128,-1328.54
NC_001396.1_5_1/2,2739061,-1370.81
NC_001396.1_6_1/2,1678128,-1332.12
NC_001396.1_7_1/2,370777,-1298.95
NC_001396.1_8_1/2,2291597,-1338.31
NC_001396.1_9_1/2,1930276,-1378.51
NC_001396.1_10_1/2,458033,-1298.09
NC_001396.1_11_1/2,2845970,-1370.09
NC_001396.1_12_1/2,2291597,-1347.58
NC_001396.1_13_1/2,84110,-1337.99
NC_001396.1_14_1/2,84110,-1341.29
NC_001396.1_15_1/2,84110,-1324.5
NC_001396.1_16_1/2,42838,-1354.25
NC_001396.1_17_1/2,1678128,-1368.75
109472,sequence contains no valid kmers,
NZ_CP016605.1_0_0/1,594679,-1259.05
NZ_CP016605.1_1_0/1,5807,-1250.7
NZ_CP016605.1_2_0/1,371036,-1336.21
NZ_CP016605.1_3_0/1,1936081,-1272.08
NZ_CP016605.1_4_0/1,5807,-1216.28
NZ_CP016605.1_5_0/1,371036,-1335.49
NZ_CP016605.1_6_0/1,371036,-1337.04
NZ_CP016605.1_7_0/1,594679,-1346.88
NZ_CP016605.1_8_0/1,5807,-1232.68
NZ_CP016605.1_9_0/1,61635,-1328.89
NZ_CP016605.1_10_0/1,5807,-1288.62
NZ_CP016605.1_11_0/1,2714927,-1355.43
NZ_CP016605.1_12_0/1,5807,-1285.05
NZ_CP016605.1_13_0/1,5807,-1212.33
NZ_CP016605.1_14_0/1,5807,-1347
NZ_CP016605.1_15_0/1,693075,-1259.06
NZ_CP016605.1_16_0/1,2739061,-1328.06
NZ_CP016605.1_17_0/1,594679,-1353.68
NZ_CP016605.1_18_0/1,1936081,-1297.71
NZ_CP016605.1_19_0/1,371036,-1306.16
NZ_CP016605.1_20_0/1,371036,-1297.43
NZ_CP016605.1_21_0/1,371036,-1287.58
NZ_CP016605.1_22_0/1,1936081,-1299.68
NZ_CP016605.1_23_0/1,343403,-1305.25
NZ_CP016605.1_24_0/1,371036,-1328.04
NZ_CP016605.1_25_0/1,2843845,-1387.8
NZ_CP016605.1_26_0/1,2596890,-1356.11
NZ_CP016605.1_27_0/1,1936081,-1303.36
NZ_CP016605.1_28_0/1,594679,-1358.16
NZ_CP016605.1_29_0/1,371036,-1327.82
NZ_CP016605.1_30_0/1,2956041,-1367.76
NZ_CP016605.1_31_0/1,2596890,-1317.95
NZ_CP016605.1_0_1/1,61635,-1316.36
NZ_CP016605.1_1_1/1,343403,-1345.43
NZ_CP016605.1_2_1/1,594679,-1319.52
NZ_CP016605.1_3_1/1,594679,-1287.61
NZ_CP016605.1_4_1/1,1936081,-1286.76
NZ_CP016605.1_5_1/1,2714927,-1318.83
NZ_CP016605.1_6_1/1,1936081,-1250.85
NZ_CP016605.1_7_1/1,1936081,-1321.85
NZ_CP016605.1_8_1/1,2778876,-1319.58
NZ_CP016605.1_9_1/1,371036,-1287.38
NZ_CP016605.1_10_1/1,477680,-1332.26
NZ_CP016605.1_11_1/1,1936081,-1327.51
NZ_CP016605.1_12_1/1,2778876,-1340.53
NZ_CP016605.1_13_1/1,343403,-1328.56
NZ_CP016605.1_14_1/1,2739061,-1344.97
NZ_CP016605.1_15_1/1,5807,-1233.97
NZ_CP016605.1_16_1/1,371036,-1343.33
NZ_CP016605.1_17_1/1,371036,-1324.33
109472,sequence contains no valid kmers,
NZ_CP016605.1_0_0/2,1936081,-1260.26
NZ_CP016605.1_1_0/2,5807,-1265.35
NZ_CP016605.1_2_0/2,1936081,-1264.57
NZ_CP016605.1_3_0/2,2714927,-1349.67
NZ_CP016605.1_4_0/2,1936081,-1252.38
NZ_CP016605.1_5_0/2,371036,-1327.35
NZ_CP016605.1_6_0/2,371036,-1293.77
NZ_CP016605.1_7_0/2,5807,-1260.37
NZ_CP016605.1_8_0/2,1936081,-1322.12
NZ_CP016605.1_9_0/2,1936081,-1312.31
NZ_CP016605.1_10_0/2,1936081,-1301.71
NZ_CP016605.1_11_0/2,5807,-1320.06
NZ_CP016605.1_12_0/2,594679,-1314.39
NZ_CP016605.1_13_0/2,1936081,-1265.55
NZ_CP016605.1_14_0/2,2596890,-1305.01
NZ_CP016605.1_15_0/2,5807,-1292.21
NZ_CP016605.1_16_0/2,693075,-1330.89
NZ_CP016605.1_17_0/2,53953,-1377.09
NZ_CP016605.1_18_0/2,1936081,-1262.56
NZ_CP016605.1_19_0/2,371036,-1276.75
NZ_CP016605.1_20_0/2,61635,-1349.54
NZ_CP016605.1_21_0/2,5807,-1292.19
NZ_CP016605.1_22_0/2,82983,-1345.72
NZ_CP016605.1_23_0/2,5807,-1279.16
NZ_CP016605.1_24_0/2,1936081,-1332.67
NZ_CP016605.1_25_0/2,2846450,-1386.26
NZ_CP016605.1_26_0/2,2596890,-1359.7
NZ_CP016605.1_27_0/2,594679,-1319.29
NZ_CP016605.1_28_0/2,2596890,-1332.41
NZ_CP016605.1_29_0/2,2714927,-1314.34
NZ_CP016605.1_30_0/2,5807,-1243.4
NZ_CP016605.1_31_0/2,2734140,-1349.02
NZ_CP016605.1_0_1/2,5807,-1213.76
NZ_CP016605.1_1_1/2,2714927,-1347.46
NZ_CP016605.1_2_1/2,2596890,-1354.03
NZ_CP016605.1_3_1/2,371036,-1307.91
NZ_CP016605.1_4_1/2,371036,-1327.74
NZ_CP016605.1_5_1/2,2596890,-1343.78
NZ_CP016605.1_6_1/2,2596890,-1349.38
NZ_CP016605.1_7_1/2,2714927,-1316.54
NZ_CP016605.1_8_1/2,477680,-1320.74
NZ_CP016605.1_9_1/2,371036,-1290.63
NZ_CP016605.1_10_1/2,477680,-1347.78
NZ_CP016605.1_11_1/2,2955598,-1371.46
NZ_CP016605.1_12_1/2,1936081,-1311
NZ_CP016605.1_13_1/2,2714927,-1277.22
NZ_CP016605.1_14_1/2,2596890,-1319.66
NZ_CP016605.1_15_1/2,2596890,-1346.6
NZ_CP016605.1_16_1/2,2739061,-1330
NZ_CP016605.1_17_1/2,693075,-1278.03
1100,sequence contains no valid kmers,
NC_007512.1_0_0/1,1930276,-1361.31
NC_007512.1_1_0/1,80884,-1350.16
NC_007512.1_2_0/1,84110,-1361.64
NC_007512.1_3_0/1,458033,-1347.79
NC_007512.1_4_0/1,2916755,-1380.64
NC_007512.1_5_0/1,1678128,-1359.29
NC_007512.1_6_0/1,1863,-1371.01
NC_007512.1_7_0/1,78259,-1363.34
NC_007512.1_8_0/1,33943,-1353.29
NC_007512.1_9_0/1,33943,-1330.88
NC_007512.1_10_0/1,1675686,-1316.08
NC_007512.1_11_0/1,78259,-1364.34
NC_007512.1_12_0/1,256618,-1328.86
NC_007512.1_13_0/1,84110,-1354.18
NC_007512.1_14_0/1,256618,-1317.33
NC_007512.1_15_0/1,2886352,-1375.78
NC_007512.1_16_0/1,256618,-1343.58
NC_007512.1_17_0/1,81462,-1337.46
NC_007512.1_18_0/1,1678128,-1314.44
NC_007512.1_19_0/1,256618,-1304.08
NC_007512.1_20_0/1,42838,-1338.28
NC_007512.1_21_0/1,42838,-1362.12
NC_007512.1_22_0/1,33943,-1362.85
NC_007512.1_23_0/1,80884,-1372.18
NC_007512.1_24_0/1,205879,-1370.13
NC_007512.1_25_0/1,1930276,-1365.65
NC_007512.1_26_0/1,1675686,-1319.17
NC_007512.1_27_0/1,1675686,-1336.93
NC_007512.1_28_0/1,1930276,-1377.79
NC_007512.1_29_0/1,35806,-1328.23
NC_007512.1_30_0/1,2006,-1279.52
NC_007512.1_31_0/1,2845970,-1364.13
NC_007512.1_0_1/1,33943,-1323.15
NC_007512.1_1_1/1,1748,-1308.25
NC_007512.1_2_1/1,2886352,-1356.87
NC_007512.1_3_1/1,78259,-1346.87
NC_007512.1_4_1/1,84110,-1323.32
NC_007512.1_5_1/1,2956268,-1348.2
NC_007512.1_6_1/1,1748,-1338.87
NC_007512.1_7_1/1,33943,-1372.37
NC_007512.1_8_1/1,42838,-1328.36
NC_007512.1_9_1/1,2029849,-1304.04
NC_007512.1_10_1/1,1675686,-1314.86
NC_007512.1_11_1/1,84110,-1329.37
NC_007512.1_12_1/1,256618,-1316.2
NC_007512.1_13_1/1,1675686,-1315.62
NC_007512.1_14_1/1,84110,-1349.02
NC_007512.1_15_1/1,84110,-1332.38
NC_007512.1_16_1/1,256618,-1318.76
NC_007512.1_17_1/1,1930276,-1343.87
1100,sequence contains no valid kmers,
NC_007512.1_0_0/2,42838,-1375.31
NC_007512.1_1_0/2,84110,-1366.84
NC_007512.1_2_0/2,458033,-1360.6
NC_007512.1_3_0/2,84110,-1324.4
NC_007512.1_4_0/2,84110,-1344.43
NC_007512.1_5_0/2,84110,-1339.6
NC_007512.1_6_0/2,33943,-1334.21
NC_007512.1_7_0/2,84110,-1343.78
NC_007512.1_8_0/2,2029849,-1269.69
NC_007512.1_9_0/2,33943,-1354.07
NC_007512.1_10_0/2,80884,-1371.19
NC_007512.1_11_0/2,78259,-1359.49
NC_007512.1_12_0/2,562,-1377.34
NC_007512.1_13_0/2,80884,-1367.65
NC_007512.1_14_0/2,33943,-1348.33
NC_007512.1_15_0/2,2886352,-1373.23
NC_007512.1_16_0/2,84110,-1335.72
NC_007512.1_17_0/2,256618,-1289.56
NC_007512.1_18_0/2,80884,-1366.58
NC_007512.1_19_0/2,256618,-1304.68
NC_007512.1_20_0/2,81462,-1324.36
NC_007512.1_21_0/2,1863,-1341.16
NC_007512.1_22_0/2,42838,-1345.31
NC_007512.1_23_0/2,2582913,-1354.95
NC_007512.1_24_0/2,458033,-1335.62
NC_007512.1_25_0/2,33943,-1321.37
NC_007512.1_26_0/2,84110,-1310.92
NC_007512.1_27_0/2,2582913,-1358.72
NC_007512.1_28_0/2,81462,-1314.79
NC_007512.1_29_0/2,84110,-1353.76
NC_007512.1_30_0/2,84110,-1345.22
NC_007512.1_31_0/2,84110,-1333.25
NC_007512.1_0_1/2,33943,-1347.18
NC_007512.1_1_1/2,458033,-1316.14
NC_007512.1_2_1/2,78259,-1362.25
NC_007512.1_3_1/2,78259,-1379.07
NC_007512.1_4_1/2,33943,-1345.62
NC_007512.1_5_1/2,1675686,-1303.82
NC_007512.1_6_1/2,2176,-1383.2
NC_007512.1_7_1/2,256618,-1277.52
NC_007512.1_8_1/2,2582913,-1343.71
NC_007512.1_9_1/2,2596890,-1365.9
NC_007512.1_10_1/2,42838,-1290.35
NC_007512.1_11_1/2,2733593,-1383.7
NC_007512.1_12_1/2,256618,-1310.82
NC_007512.1_13_1/2,1748,-1293.13
NC_007512.1_14_1/2,84110,-1323.01
NC_007512.1_15_1/2,256618,-1340.92
NC_007512.1_16_1/2,256618,-1303.1
NC_007512.1_17_1/2,2582913,-1352.19
11020,sequence contains no valid kmers,
NC_001786.1_0_0/1,2845970,-1387.32
NC_001786.1_1_0/1,2176,-1376.76
NC_001786.1_2_0/1,1863,-1367.64
NC_001786.1_3_0/1,2176,-1368.69
NC_001786.1_4_0/1,2734118,-1382.87
NC_001786.1_5_0/1,81462,-1346.15
NC_001786.1_6_0/1,2886352,-1369.85
NC_001786.1_7_0/1,82983,-1376.82
NC_001786.1_8_0/1,713089,-1387.63
NC_001786.1_9_0/1,176106,-1387.09
NC_001786.1_10_0/1,343403,-1354.5
NC_001786.1_11_0/1,82983,-1368.9
NC_001786.1_12_0/1,2843682,-1369.22
NC_001786.1_13_0/1,35238,-1387.79
NC_001786.1_14_0/1,80884,-1384.51
NC_001786.1_15_0/1,406340,-1385
NC_001786.1_16_0/1,1922242,-1388.39
NC_001786.1_17_0/1,2176,-1357.69
NC_001786.1_18_0/1,82983,-1380.09
NC_001786.1_19_0/1,1921411,-1386.24
NC_001786.1_20_0/1,35238,-1380.34
NC_001786.1_21_0/1,78259,-1385.11
NC_001786.1_22_0/1,80884,-1380.05
NC_001786.1_23_0/1,2176,-1386.94
NC_001786.1_24_0/1,80884,-1382.37
NC_001786.1_25_0/1,137475,-1386.44
NC_001786.1_26_0/1,2956199,-1380.87
NC_001786.1_27_0/1,1930276,-1352.15
NC_001786.1_28_0/1,137475,-1386.32
NC_001786.1_29_0/1,2845970,-1378.59
NC_001786.1_30_0/1,78259,-1349.27
NC_001786.1_31_0/1,2845120,-1389.53
NC_001786.1_0_1/1,3047701,-1387.65
NC_001786.1_1_1/1,78259,-1364.59
NC_001786.1_2_1/1,2596890,-1382.02
NC_001786.1_3_1/1,1930276,-1376.33
NC_001786.1_4_1/1,2956710,-1385.92
NC_001786.1_5_1/1,1678128,-1368.85
NC_001786.1_6_1/1,2734117,-1385.44
NC_001786.1_7_1/1,80884,-1372.89
NC_001786.1_9_1/1,2734118,-1381.77
NC_001786.1_10_1/1,2845970,-1383.6
NC_001786.1_11_1/1,2176,-1358.47
NC_001786.1_12_1/1,2560702,-1383.75
NC_001786.1_13_1/1,78259,-1379.77
NC_001786.1_14_1/1,2734398,-1385.14
NC_001786.1_15_1/1,137475,-1384.65
NC_001786.1_16_1/1,146786,-1356.83
NC_001786.1_17_1/1,2886352,-1372.52
NC_001786.1_18_1/1,343403,-1347.72
11020,sequence contains no valid kmers,
NC_001786.1_0_0/2,1930276,-1382.13
NC_001786.1_1_0/2,2734118,-1366.14
NC_001786.1_2_0/2,2176,-1356.29
NC_001786.1_4_0/2,406340,-1385.37
NC_001786.1_5_0/2,2916755,-1383.71
NC_001786.1_6_0/2,686985,-1387.84
NC_001786.1_7_0/2,686985,-1385.36
NC_001786.1_8_0/2,41764,-1386.08
NC_001786.1_9_0/2,80884,-1365.47
NC_001786.1_10_0/2,46125,-1326.77
NC_001786.1_11_0/2,264729,-1378.49
NC_001786.1_12_0/2,35238,-1386.69
NC_001786.1_13_0/2,1863,-1373.22
NC_001786.1_14_0/2,2843682,-1369.5
NC_001786.1_15_0/2,46125,-1387.17
NC_001786.1_16_0/2,3047701,-1387.7
NC_001786.1_17_0/2,1863,-1349.71
NC_001786.1_18_0/2,2734398,-1384.74
NC_001786.1_19_0/2,2845970,-1382.29
NC_001786.1_20_0/2,1921411,-1378.91
NC_001786.1_21_0/2,2734398,-1384.74
NC_001786.1_22_0/2,82983,-1377.17
NC_001786.1_23_0/2,458033,-1369.84
NC_001786.1_24_0/2,80884,-1371.75
NC_001786.1_25_0/2,78259,-1366.29
NC_001786.1_26_0/2,2596890,-1375.12
NC_001786.1_27_0/2,2843919,-1386.05
NC_001786.1_28_0/2,371036,-1362.75
NC_001786.1_29_0/2,562,-1365.02
NC_001786.1_30_0/2,2734118,-1357.42
NC_001786.1_31_0/2,2733593,-1386.88
NC_001786.1_0_1/2,343403,-1359.17
NC_001786.1_1_1/2,2845120,-1388.83
NC_001786.1_2_1/2,2778876,-1381.56
NC_001786.1_3_1/2,2176,-1365.56
NC_001786.1_4_1/2,80884,-1378.2
NC_001786.1_5_1/2,3047701,-1387.29
NC_001786.1_6_1/2,1930276,-1371.64
NC_001786.1_7_1/2,2844020,-1387.26
NC_001786.1_8_1/2,2846450,-1386.26
NC_001786.1_9_1/2,2845970,-1379.67
NC_001786.1_10_1/2,137475,-1387.3
NC_001786.1_11_1/2,42838,-1362.65
NC_001786.1_12_1/2,594679,-1303.99
NC_001786.1_13_1/2,2169834,-1387.18
NC_001786.1_14_1/2,2734117,-1385.73
NC_001786.1_15_1/2,2955598,-1386.46
NC_001786.1_16_1/2,2596890,-1382.25
NC_001786.1_17_1/2,2596890,-1372.59
NC_001786.1_18_1/2,2845120,-1389.53
1105381,sequence contains no valid kmers,
NC_023638.1_0_0/1,2733998,-1380.82
NC_023638.1_1_0/1,2845970,-1383.77
NC_023638.1_2_0/1,2560702,-1388.02
NC_023638.1_3_0/1,2846038,-1386.9
NC_023638.1_4_0/1,82983,-1364.06
NC_023638.1_5_0/1,46125,-1369.79
NC_023638.1_6_0/1,1977402,-1388.05
NC_023638.1_7_0/1,3052757,-1373.86
NC_023638.1_8_0/1,46125,-1371.02
NC_023638.1_9_0/1,2886352,-1376.15
NC_023638.1_10_0/1,2734118,-1375.39
NC_023638.1_11_0/1,2844118,-1386.95
NC_023638.1_12_0/1,1977402,-1387.36
NC_023638.1_13_0/1,2956041,-1346.58
NC_023638.1_14_0/1,2956199,-1357.91
NC_023638.1_15_0/1,2734118,-1371.26
NC_023638.1_16_0/1,53953,-1350.8
NC_023638.1_17_0/1,477680,-1380.41
NC_023638.1_18_0/1,2560702,-1388.72
NC_023638.1_19_0/1,80884,-1385.41
NC_023638.1_20_0/1,2886352,-1380.79
NC_023638.1_21_0/1,78259,-1371.32
NC_023638.1_22_0/1,2734118,-1368.56
NC_023638.1_23_0/1,477680,-1376.02
NC_023638.1_24_0/1,2176,-1363.46
NC_023638.1_25_0/1,2886352,-1375.16
NC_023638.1_26_0/1,2956268,-1385.75
NC_023638.1_27_0/1,713089,-1388.19
NC_023638.1_28_0/1,2778876,-1381.38
NC_023638.1_29_0/1,477680,-1339.72
NC_023638.1_30_0/1,2843684,-1387.54
NC_023638.1_31_0/1,691958,-1382.53
NC_023638.1_0_1/1,686985,-1385.24
NC_023638.1_1_1/1,2846661,-1387.99
NC_023638.1_2_1/1,2778876,-1370.47
NC_023638.1_3_1/1,2176,-1362.22
NC_023638.1_4_1/1,2734398,-1387.51
NC_023638.1_5_1/1,2843684,-1383.57
NC_023638.1_6_1/1,137475,-1386.73
NC_023638.1_7_1/1,2845970,-1386.53
NC_023638.1_8_1/1,2734118,-1372.29
NC_023638.1_9_1/1,46125,-1364.85
NC_023638.1_10_1/1,686985,-1388.13
NC_023638.1_11_1/1,80884,-1366.37
NC_023638.1_12_1/1,2596890,-1350.85
NC_023638.1_13_1/1,2956041,-1353.53
NC_023638.1_14_1/1,53953,-1333.24
NC_023638.1_15_1/1,2886352,-1373.49
NC_023638.1_16_1/1,2734140,-1350.43
NC_023638.1_17_1/1,477680,-1369.24
1105381,sequence contains no valid kmers,
NC_023638.1_0_0/2,2886352,-1372.12
NC_023638.1_1_0/2,2596890,-1343.79
NC_023638.1_2_0/2,713089,-1388.19
NC_023638.1_3_0/2,2176,-1352.17
NC_023638.1_4_0/2,176106,-1385.86
NC_023638.1_5_0/2,2956268,-1381.79
NC_023638.1_6_0/2,2886352,-1367.74
NC_023638.1_7_0/2,46125,-1370.22
NC_023638.1_8_0/2,2956199,-1373.86
NC_023638.1_9_0/2,2733998,-1375.94
NC_023638.1_10_0/2,53953,-1363.08
NC_023638.1_11_0/2,2176,-1377.65
NC_023638.1_12_0/2,2956199,-1366.2
NC_023638.1_13_0/2,2734140,-1372.21
NC_023638.1_14_0/2,53953,-1385.33
NC_023638.1_15_0/2,2843939,-1388.9
NC_023638.1_16_0/2,80884,-1373.33
NC_023638.1_17_0/2,46125,-1365.28
NC_023638.1_18_0/2,2778876,-1380.58
NC_023638.1_19_0/2,2846438,-1388.94
NC_023638.1_20_0/2,2956645,-1383.53
NC_023638.1_21_0/2,2956199,-1371.3
NC_023638.1_22_0/2,686985,-1385.07
NC_023638.1_23_0/2,2176,-1373.67
NC_023638.1_24_0/2,2596890,-1361.19
NC_023638.1_25_0/2,2955943,-1379.83
NC_023638.1_26_0/2,2956041,-1363.84
NC_023638.1_27_0/2,78259,-1353.16
NC_023638.1_28_0/2,2955943,-1380.48
NC_023638.1_29_0/2,2843682,-1385.67
NC_023638.1_30_0/2,2956199,-1386.04
NC_023638.1_31_0/2,2843684,-1387.8
NC_023638.1_0_1/2,2955943,-1376.67
NC_023638.1_1_1/2,2955943,-1377.37
NC_023638.1_2_1/2,2582913,-1361.25
NC_023638.1_3_1/2,61635,-1346.7
NC_023638.1_4_1/2,46125,-1369.18
NC_023638.1_5_1/2,2560702,-1388.02
NC_023638.1_6_1/2,2843759,-1374.17
NC_023638.1_7_1/2,2176,-1358.93
NC_023638.1_8_1/2,80884,-1368.15
NC_023638.1_9_1/2,2714927,-1367.56
NC_023638.1_10_1/2,61635,-1349.57
NC_023638.1_11_1/2,2734140,-1341.4
NC_023638.1_12_1/2,2886352,-1379.47
NC_023638.1_13_1/2,78259,-1364.44
NC_023638.1_14_1/2,78259,-1378.04
NC_023638.1_15_1/2,2886352,-1373.72
NC_023638.1_16_1/2,1977402,-1383.77
NC_023638.1_17_1/2,2956041,-1366.57
111015,sequence contains no valid kmers,
NZ_CP014228.1_0_0/1,1930276,-1337.02
NZ_CP014228.1_1_0/1,2006,-1177.74
NZ_CP014228.1_2_0/1,2006,-1228.65
NZ_CP014228.1_3_0/1,2268449,-1249.58
NZ_CP014228.1_4_0/1,2268449,-1128.9
NZ_CP014228.1_5_0/1,2006,-1339.36
NZ_CP014228.1_6_0/1,1675686,-1228.51
NZ_CP014228.1_7_0/1,2268449,-1203.48
NZ_CP014228.1_8_0/1,1748,-1209.22
NZ_CP014228.1_9_0/1,2006,-1153.96
NZ_CP014228.1_10_0/1,1675686,-1345.89
NZ_CP014228.1_11_0/1,2006,-1207.26
NZ_CP014228.1_12_0/1,1748,-1242.25
NZ_CP014228.1_13_0/1,2006,-1209.02
NZ_CP014228.1_14_0/1,1748,-1193.16
NZ_CP014228.1_15_0/1,1748,-1265.12
NZ_CP014228.1_16_0/1,1748,-1271.39
NZ_CP014228.1_17_0/1,1675686,-1261.57
NZ_CP014228.1_18_0/1,1748,-1270.61
NZ_CP014228.1_19_0/1,1675686,-1301.66
NZ_CP014228.1_20_0/1,1863,-1343.51
NZ_CP014228.1_21_0/1,1675686,-1262.26
NZ_CP014228.1_22_0/1,2029849,-1179.61
NZ_CP014228.1_23_0/1,2006,-1290.63
NZ_CP014228.1_24_0/1,2268449,-1151.33
NZ_CP014228.1_25_0/1,2029849,-1266.01
NZ_CP014228.1_26_0/1,1748,-1233.23
NZ_CP014228.1_27_0/1,2006,-1196.25
NZ_CP014228.1_28_0/1,2955943,-1384.51
NZ_CP014228.1_29_0/1,2268449,-1137.89
NZ_CP014228.1_30_0/1,2006,-1194.47
NZ_CP014228.1_31_0/1,2006,-1242.57
NZ_CP014228.1_0_1/1,1748,-1270.27
NZ_CP014228.1_1_1/1,1675686,-1325.35
NZ_CP014228.1_2_1/1,1748,-1272.06
NZ_CP014228.1_3_1/1,1748,-1215.12
NZ_CP014228.1_4_1/1,2006,-1284.03
NZ_CP014228.1_5_1/1,2006,-1269.46
NZ_CP014228.1_6_1/1,1675686,-1193.01
NZ_CP014228.1_7_1/1,2268449,-1148.07
NZ_CP014228.1_8_1/1,1748,-1226.27
NZ_CP014228.1_9_1/1,2268449,-1200.8
NZ_CP014228.1_10_1/1,2268449,-1170.58
NZ_CP014228.1_11_1/1,2268449,-1140.3
NZ_CP014228.1_12_1/1,35806,-1252.88
NZ_CP014228.1_13_1/1,2268449,-1122.95
NZ_CP014228.1_14_1/1,1748,-1241.93
NZ_CP014228.1_15_1/1,1748,-1238.27
NZ_CP014228.1_16_1/1,1748,-1226.75
NZ_CP014228.1_17_1/1,2006,-1139.34
111015,sequence contains no valid kmers,
NZ_CP014228.1_0_0/2,458033,-1325.52
NZ_CP014228.1_1_0/2,2029849,-1266.96
NZ_CP014228.1_2_0/2,1675686,-1293.67
NZ_CP014228.1_3_0/2,370777,-1296.51
NZ_CP014228.1_4_0/2,2006,-1238.78
NZ_CP014228.1_5_0/2,1748,-1310.06
NZ_CP014228.1_6_0/2,1748,-1277.94
NZ_CP014228.1_7_0/2,1748,-1271.8
NZ_CP014228.1_8_0/2,2006,-1214.2
NZ_CP014228.1_9_0/2,2268449,-1121.59
NZ_CP014228.1_10_0/2,1748,-1244.23
NZ_CP014228.1_11_0/2,2029849,-1221.46
NZ_CP014228.1_12_0/2,1675686,-1290.26
NZ_CP014228.1_13_0/2,1748,-1225.21
NZ_CP014228.1_14_0/2,1675686,-1284.41
NZ_CP014228.1_15_0/2,2268449,-1141.01
NZ_CP014228.1_16_0/2,1748,-1276.93
NZ_CP014228.1_17_0/2,2006,-1254.34
NZ_CP014228.1_18_0/2,1675686,-1319.08
NZ_CP014228.1_19_0/2,2268449,-1226.51
NZ_CP014228.1_20_0/2,1675686,-1321.09
NZ_CP014228.1_21_0/2,1748,-1276.15
NZ_CP014228.1_22_0/2,2006,-1171.76
NZ_CP014228.1_23_0/2,1863,-1331.7
NZ_CP014228.1_24_0/2,2268449,-1210.03
NZ_CP014228.1_25_0/2,2006,-1184.77
NZ_CP014228.1_26_0/2,2268449,-1201.51
NZ_CP014228.1_27_0/2,2006,-1200.2
NZ_CP014228.1_28_0/2,1748,-1235.56
NZ_CP014228.1_29_0/2,1748,-1229.06
NZ_CP014228.1_30_0/2,1748,-1263.08
NZ_CP014228.1_31_0/2,2006,-1261.85
NZ_CP014228.1_0_1/2,2006,-1298.84
NZ_CP014228.1_1_1/2,1675686,-1302.24
NZ_CP014228.1_2_1/2,2268449,-1161.22
NZ_CP014228.1_3_1/2,2268449,-1209.21
NZ_CP014228.1_4_1/2,2029849,-1205.73
NZ_CP014228.1_5_1/2,1748,-1239.64
NZ_CP014228.1_6_1/2,1748,-1251.33
NZ_CP014228.1_7_1/2,1930276,-1342.11
NZ_CP014228.1_8_1/2,2006,-1194.78
NZ_CP014228.1_9_1/2,2268449,-1194.72
NZ_CP014228.1_10_1/2,1748,-1207.46
